grau_risco,grau_risco_descricao,cnae_classe,cnae_descricao,cnae_secao,cnae_descricao_secao,sexo,faixa_etaria,total_obitos,obitos_acidente_trabalho,pct_acidente_trabalho,vinculos_cnae,taxa_obitos_por_mil_vinculos
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,3,0,0.0,416426,0.007
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,23,0,0.0,416426,0.055
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,15,0,0.0,416426,0.036
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,1,0,0.0,416426,0.002
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,1415,5,0.4,416426,3.398
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,31,0,0.0,416426,0.074
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,786,3,0.4,416426,1.887
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,7,0,0.0,416426,0.017
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,4,0,0.0,416426,0.01
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,64,0,0.0,416426,0.154
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,123,0,0.0,416426,0.295
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,108,0,0.0,416426,0.259
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,11,0,0.0,416426,0.026
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,1228,20,1.6,416426,2.949
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,107,1,0.9,416426,0.257
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,70,1,1.4,416426,0.168
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,10,0,0.0,416426,0.024
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,31,0,0.0,416426,0.074
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,11,0,0.0,416426,0.026
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,2,0,0.0,416426,0.005
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,M,Não informada,98,0,0.0,416426,0.235
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,Não informado,65+,1,0,0.0,416426,0.002
2,Medio,56112,Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,I,Alojamento E Alimentação,Não informado,Não informada,1,0,0.0,416426,0.002
2,Medio,56121,Serviços ambulantes de alimentação,I,Alojamento E Alimentação,F,Não informada,1,0,0.0,2825,0.354
2,Medio,56121,Serviços ambulantes de alimentação,I,Alojamento E Alimentação,M,65+,2,0,0.0,2825,0.708
2,Medio,56121,Serviços ambulantes de alimentação,I,Alojamento E Alimentação,M,Não informada,11,0,0.0,2825,3.894
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,65+,1,0,0.0,127149,0.008
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,65+,2,0,0.0,127149,0.016
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,65+,6,0,0.0,127149,0.047
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,65+,31,0,0.0,127149,0.244
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,Não informada,4,0,0.0,127149,0.031
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,Não informada,3,0,0.0,127149,0.024
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,Não informada,1,0,0.0,127149,0.008
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,Não informada,40,0,0.0,127149,0.315
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,F,Não informada,103,0,0.0,127149,0.81
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,65+,2,0,0.0,127149,0.016
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,65+,1,0,0.0,127149,0.008
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,65+,1,0,0.0,127149,0.008
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,Não informada,8,0,0.0,127149,0.063
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,Não informada,11,0,0.0,127149,0.087
2,Medio,56201,"Serviços de catering, bufê e outros serviços de comida preparada",I,Alojamento E Alimentação,M,Não informada,1,0,0.0,127149,0.008
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,F,65+,1,0,0.0,4243,0.236
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,F,65+,1,0,0.0,4243,0.236
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,F,Não informada,14,0,0.0,4243,3.3
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,F,Não informada,3,0,0.0,4243,0.707
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,M,65+,1,0,0.0,4243,0.236
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,M,65+,1,0,0.0,4243,0.236
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,M,Não informada,14,0,0.0,4243,3.3
2,Medio,59111,"Atividades de produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,M,Não informada,10,0,0.0,4243,2.357
2,Medio,59120,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão",J,Informação E Comunicação,M,Não informada,3,0,0.0,667,4.498
2,Medio,59146,Atividades de exibição cinematográfica,J,Informação E Comunicação,F,Não informada,1,0,0.0,5037,0.199
2,Medio,59146,Atividades de exibição cinematográfica,J,Informação E Comunicação,M,Não informada,1,0,0.0,5037,0.199
2,Medio,59146,Atividades de exibição cinematográfica,J,Informação E Comunicação,M,Não informada,2,0,0.0,5037,0.397
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,65+,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,Não informada,4,0,0.0,4406,0.908
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,Não informada,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,Não informada,10,0,0.0,4406,2.27
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,Não informada,2,0,0.0,4406,0.454
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,F,Não informada,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,5,0,0.0,4406,1.135
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,22,0,0.0,4406,4.993
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,65+,1,0,0.0,4406,0.227
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,9,0,0.0,4406,2.043
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,13,0,0.0,4406,2.951
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,106,0,0.0,4406,24.058
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,5,0,0.0,4406,1.135
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,2,0,0.0,4406,0.454
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,4,0,0.0,4406,0.908
2,Medio,60101,Atividades de rádio,J,Informação E Comunicação,M,Não informada,34,0,0.0,4406,7.717
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,65+,24,0,0.0,14037,1.71
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,4,0,0.0,14037,0.285
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,137,0,0.0,14037,9.76
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,F,Não informada,3,0,0.0,14037,0.214
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,6,0,0.0,14037,0.427
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,65+,52,0,0.0,14037,3.704
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,7,0,0.0,14037,0.499
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,7,0,0.0,14037,0.499
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,9,0,0.0,14037,0.641
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,5,0,0.0,14037,0.356
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,8,0,0.0,14037,0.57
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,3,0,0.0,14037,0.214
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,9,0,0.0,14037,0.641
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,318,0,0.0,14037,22.654
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,4,0,0.0,14037,0.285
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,2,0,0.0,14037,0.142
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,8,0,0.0,14037,0.57
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,5,0,0.0,14037,0.356
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,1,0,0.0,14037,0.071
2,Medio,60217,Atividades de televisão aberta,J,Informação E Comunicação,M,Não informada,7,0,0.0,14037,0.499
